"","hh_id","plot_id"
"4043",953621,508177
"4044",438646,830607
"4045",774762,655788
"4046",349855,167943
"4047",699271,109483
"4048",897998,475950
"4049",527858,386174
"4050",101852,398975
"4051",346518,475093
"4052",952985,579668
"4053",672592,219502
"4054",521506,476662
"4055",255257,552559
"4056",503116,697609
"4057",174802,957777
"4058",896049,217092
"4059",297118,453229
"4060",168261,651537
"4061",648470,295070
"4062",823141,291775
"4063",804182,740526
"4064",271200,702641
"4065",427774,720984
"4066",898606,152217
"4067",451198,107010
"4068",773319,680350
"4069",501656,200416
"4070",290797,233249
"4071",126635,774046
"4072",582740,145316
"4073",478845,162800
"4074",890333,982287
"4075",874308,279591
"4076",984343,416133
"4077",646773,899630
"4078",374045,964376
"4079",922916,486825
"4080",364497,559246
"4081",321215,164323
"4082",703695,711556
"4083",995774,794327
"4084",580211,888975
"4085",412584,336374
"4086",917265,849526
"4087",523187,917521
"4088",291647,205183
"4089",314983,535201
"4090",844953,419917
"4091",546718,988904
"4092",193380,617107
"4093",375491,727924
"4094",352029,668676
"4095",134470,485392
"4096",809261,551388
"4097",883279,631606
"4098",286790,817538
"4099",538725,818580
"4100",438164,175777
"4101",588594,623105
"4102",506169,170624
"4103",669324,971161
"4104",448531,861253
"4105",572746,317322
"4106",785665,879581
"4107",261278,518718
"4108",932193,463895
"4109",367549,313715
"4110",129991,306303
"4111",873259,929878
"4112",465576,772972
"4113",566714,131088
"4114",445876,365582
"4115",220585,953235
"4116",159303,563903
"4117",722370,415765
"4118",387751,979338
"4119",311347,192567
"4120",173470,307233
"4121",559013,800364
"4122",790981,562814
"4123",412425,907476
"4124",872926,682823
"4125",579754,194762
"4126",204132,746328
"4127",444528,953565
"4128",414268,226004
"4129",632202,684907
"4130",111571,454670
"4131",176755,332247
"4132",979253,826500
"4133",247006,938319
"4134",557646,935609
"4135",515706,356274
"4136",962366,335551
"4137",299889,302163
"4138",976621,325280
"4139",453689,403409
"4140",838251,792850
"4141",912283,785627
"4142",217807,807191
"4143",157988,348978
"4144",332769,977934
"4145",552242,153007
"4146",296521,984401
"4147",126648,377140
"4148",356137,856654
"4149",688032,921455
"4150",821547,812445
"4151",684519,749084
"4152",411664,320828
"4153",984164,394876
"4154",815043,319325
"4155",739489,175251
"4156",600520,391570
"4157",437210,456138
"4158",853832,688100
"4159",629815,392416
"4160",855707,919897
"4161",701816,254164
"4162",465187,132115
"4163",398736,932336
"4164",543091,857916
"4165",218464,237410
"4166",188321,206029
"4167",768621,155662
"4168",949606,127809
"4169",743249,253677
"4170",333940,188113
"4171",894082,258694
"4172",540966,811816
"4173",202475,365558
"4174",476694,162439
"4175",386181,519143
"4176",743120,573075
"4177",362634,751360
"4178",281336,383151
"4179",247026,871150
"4180",154298,809957
"4181",209626,153697
"4182",459339,833643
"4183",881332,776421
"4184",154463,537631
"4185",912103,762236
"4186",654760,855031
"4187",510610,532685
"4188",366994,371488
"4189",462688,341304
"4190",347889,862056
"4191",783753,497214
"4192",398241,660826
"4193",863906,375627
"4194",840484,878102
"4195",662256,632801
"4196",330294,937935
"4197",261766,573939
"4198",991124,940907
"4199",490061,887625
"4200",434932,466267
"4201",182843,971363
"4202",227557,891595
"4203",476475,681726
"4204",100008,744059
"4205",221911,696255
"4206",297106,369995
"4207",912539,566501
"4208",405258,606706
"4209",639461,833815
"4210",839928,448322
"4211",697207,344382
"4212",621139,729040
"4213",848674,849865
"4214",626132,917763
"4215",871336,140758
"4216",172512,209338
"4217",297419,771478
"4218",105345,694589
"4219",645523,587327
"4220",567885,136276
"4221",792444,518668
"4222",730376,460064
"4223",922475,750780
"4224",544327,726910
"4225",110913,351873
"4226",714643,772199
"4227",143342,182020
"4228",435791,678216
"4229",159918,610332
"4230",376647,841027
"4231",622398,592752
"4232",721478,633127
"4233",735632,990329
"4234",425303,270862
"4235",678816,152884
"4236",245182,324254
"4237",142131,979830
"4238",957298,803652
"4239",594155,369910
"4240",684268,225976
"4241",457751,245458
"4242",675707,812782
"4243",817036,949453
"4244",748042,534978
"4245",318210,496141
"4246",267758,867486
"4247",256098,545267
"4248",827884,757461
"4249",264943,730588
"4250",892489,339804
"4251",403660,418454
"4252",825712,994447
"4253",819557,371476
"4254",966658,489924
"4255",770246,157274
"4256",369847,366144
"4257",752165,653821
"4258",400575,841327
"4259",330669,245710
"4260",197926,850075
"4261",504105,778098
"4262",110535,815117
"4263",726231,908316
"4264",180095,909740
"4265",127058,619902
"4266",723458,860232
"4267",256712,776071
"4268",395884,230048
"4269",105085,846059
"4270",375078,248029
"4271",166567,815016
"4272",366776,103237
"4273",897660,575809
"4274",792329,695478
"4275",925633,740462
"4276",919151,164548
"4277",304570,997495
"4278",318004,626803
"4279",421967,414647
"4280",556948,803178
"4281",344014,930328
"4282",166132,250023
"4283",807684,257711
"4284",305308,356619
"4285",259893,565384
"4286",667850,482293
"4287",109405,148653
"4288",984200,923615
"4289",601725,534922
"4290",507377,400303
"4291",510289,190477
"4292",495396,384039
"4293",935982,547757
"4294",825481,559755
"4295",439155,670446
"4296",441363,119324
"4297",748982,619710
"4298",474928,477877
"4299",263937,206626
"4300",605496,546841
"4301",180263,788236
"4302",283091,877039
"4303",217559,422657
"4304",740773,620839
"4305",126591,203873
"4306",473082,306907
"4307",295563,739193
"4308",523741,871707
"4309",347661,536855
"4310",257768,990214
"4311",142738,232975
"4312",275153,396872
"4313",583353,800487
"4314",362383,237714
"4315",823683,633245
"4316",189450,706091
"4317",992709,277487
"4318",571342,929209
"4319",327426,160147
"4320",608050,909980
"4321",693624,507380
"4322",166125,648682
"4323",452711,955195
"4324",370340,765974
"4325",905282,786218
"4326",754848,370538
"4327",329632,831052
"4328",358127,559619
"4329",631923,338481
"4330",359426,440842
"4331",931024,532417
"4332",266182,819558
"4333",704016,618458
"4334",518786,130913
"4335",776971,502685
"4336",476240,469591
"4337",235493,563821
"4338",727346,980750
"4339",793061,106864
"4340",462115,638224
"4341",358451,771963
"4342",602688,675320
"4343",264352,649269
"4344",813413,675868
"4345",353706,950941
"4346",170810,456175
"4347",167226,591214
"4348",876284,284919
"4349",851956,181634
"4350",138500,418791
"4351",882227,208367
"4352",485337,476410
"4353",772692,985504
"4354",265677,283915
"4355",800713,840873
"4356",213200,999123
"4357",587917,399129
"4358",194218,624646
"4359",878963,142942
"4360",278734,671569
"4361",486347,284724
"4362",678952,637514
"4363",791315,266185
"4364",798679,404635
"4365",307606,759916
"4366",372489,508001
"4367",696688,840185
"4368",331192,338543
"4369",124980,723493
"4370",335488,443455
"4371",842957,701462
"4372",578249,543463
"4373",606845,604384
"4374",964279,245188
"4375",325376,169144
"4376",865988,651036
"4377",861417,779156
"4378",723919,584212
"4379",850163,885205
"4380",421054,214229
"4381",623710,975042
"4382",449239,551683
"4383",592640,783273
"4384",473542,404091
"4385",279523,644160
"4386",153542,916016
"4387",585414,310470
"4388",845191,319648
"4389",274608,243469
"4390",365666,804034
"4391",206426,571116
"4392",819693,888815
"4393",791936,971275
"4394",630944,744713
"4395",176074,322723
"4396",943469,131469
"4397",911141,179283
"4398",354079,363489
"4399",670219,320933
"4400",552645,591792
"4401",961748,505769
"4402",999161,836138
"4403",231771,659408
"4404",511835,837087
"4405",503939,547358
"4406",762105,471886
"4407",571812,280394
"4408",170121,221827
"4409",153184,972077
"4410",422884,549807
"4411",152503,384944
"4412",473260,915416
"4413",458368,655593
"4414",618244,242842
"4415",949968,173256
"4416",732036,967976
"4417",808625,252991
"4418",561502,322057
"4419",424723,910352
"4420",485021,181668
"4421",304245,460477
"4422",959882,224467
"4423",126087,683902
"4424",339376,837846
"4425",598452,580476
"4426",548189,158745
"4427",451210,594952
"4428",356388,786723
"4429",930745,110160
"4430",718014,917700
"4431",987115,948736
"4432",182633,301918
"4433",478144,162384
"4434",939926,698823
"4435",531545,708948
"4436",597732,632441
"4437",933753,490370
"4438",725919,254738
"4439",211341,760807
"4440",958439,167112
"4441",231008,192791
"4442",160399,947636
"4443",795252,330327
"4444",255174,863345
"4445",380595,111904
"4446",389307,549964
"4447",273533,299068
"4448",919847,351419
"4449",926612,168281
"4450",498014,446236
"4451",111063,425530
"4452",212135,947258
"4453",581587,796265
"4454",311129,784820
"4455",910540,806709
"4456",795024,587484
"4457",462654,278609
"4458",740383,659235
"4459",868315,357204
"4460",406387,173445
"4461",740001,611333
"4462",990505,627573
"4463",311489,642485
"4464",687805,810049
"4465",478784,439447
"4466",583217,583264
"4467",722464,610095
"4468",218507,298838
"4469",652669,734145
"4470",360622,355070
"4471",745948,949526
"4472",658114,668267
"4473",138668,528214
"4474",887788,515020
"4475",685892,997062
"4476",853194,221218
"4477",834162,801893
"4478",972906,431283
"4479",922983,784122
"4480",489391,431895
"4481",844480,556868
"4482",941625,977275
"4483",140737,772431
"4484",258807,507677
"4485",874321,627041
"4486",188853,290029
"4487",699975,571311
"4488",514227,295309
"4489",625582,635699
"4490",874688,884460
"4491",901381,194659
"4492",447342,457242
"4493",317777,788957
"4494",897327,510113
"4495",192285,546365
"4496",522422,658572
"4497",176080,613640
"4498",886289,434160
"4499",787034,368672
"4500",889257,380618
"4501",846342,706328
"4502",413438,927309
"4503",790109,856816
"4504",525468,670108
"4505",865973,732476
"4506",355201,469666
"4507",608742,508534
"4508",336281,955281
"4509",671615,176335
"4510",896289,316227
"4511",119557,747900
"4512",949316,486826
"4513",467318,213906
"4514",168774,431613
"4515",157981,805953
"4516",794832,638321
"4517",143960,738877
"4518",737769,642445
"4519",249112,250135
"4520",389205,157751
"4521",240244,607812
"4522",861595,932069
"4523",462869,172683
"4524",703317,417493
"4525",412958,603712
"4526",593128,927989
"4527",275922,353198
"4528",568791,439848
"4529",276671,326035
"4530",789231,880970
"4531",563862,226881
"4532",358805,424224
"4533",859660,740723
"4534",172715,894909
"4535",299844,743957
"4536",278940,635816
"4537",232549,641915
"4538",316381,565356
"4539",890857,528039
"4540",530960,912702
"4541",624707,572506
"4542",884638,586002
"4543",640268,900143
"4544",487835,403611
"4545",604540,849684
"4546",357332,863186
"4547",931770,536873
"4548",840467,958189
"4549",743231,293418
"4550",627102,428903
"4551",534570,976317
"4552",291677,129307
"4553",399711,759928
"4554",180276,346330
"4555",638058,206040
"4556",372384,190945
"4557",204230,512644
"4558",812796,397566
"4559",330667,176402
"4560",849965,541983
"4561",112329,125201
"4562",260341,907733
"4563",872797,902663
"4564",418053,553961
"4565",311099,192275
"4566",629430,375460
"4567",292098,174013
"4568",597403,697030
"4569",870518,291940
"4570",925072,666968
"4571",663989,213598
"4572",450942,637810
"4573",493238,489763
"4574",479065,258495
"4575",260145,279760
"4576",827689,973189
"4577",342474,612232
"4578",645796,904327
"4579",625106,124508
"4580",178317,684186
"4581",234264,475600
"4582",178587,759791
"4583",874843,414359
"4584",331453,200114
"4585",625646,604324
"4586",643048,177759
"4587",633214,700948
"4588",923160,787478
"4589",741192,949558
"4590",709890,336630
"4591",970202,707962
"4592",645707,224711
"4593",128916,139293
"4594",429792,217514
"4595",312529,745151
"4596",562387,654502
"4597",135889,545742
"4598",890515,703360
"4599",116488,114328
"4600",915232,427232
"4601",553038,627745
"4602",677992,577237
"4603",806335,951908
"4604",128610,152928
"4605",933774,777201
"4606",524954,306140
"4607",116769,100100
"4608",908935,793659
"4609",421462,539865
"4610",109402,764054
"4611",582716,403152
"4612",576789,394694
"4613",232590,923579
"4614",784326,829346
"4615",371946,536672
"4616",941048,253187
"4617",376116,550899
"4618",947866,999258
"4619",921300,106132
"4620",466289,975766
"4621",466432,793638
"4622",614953,397317
"4623",495424,196889
"4624",853486,624371
"4625",349405,321698
"4626",273811,295700
"4627",299842,734770
"4628",757768,889706
"4629",347659,802179
"4630",101234,507971
"4631",174012,831622
"4632",973896,665741
"4633",537350,242263
"4634",574167,332373
"4635",677248,195664
"4636",989507,207984
"4637",217889,263427
"4638",111731,345712
"4639",707406,542201
"4640",659660,731089
"4641",950398,621557
"4642",435757,602857
"4643",618658,397130
"4644",602049,801516
"4645",203883,944130
"4646",364299,846966
"4647",984603,528567
"4648",860270,917911
"4649",178858,295432
"4650",227142,422233
"4651",634616,804336
"4652",906728,749007
"4653",992646,517379
"4654",235325,789687
"4655",489677,299708
"4656",410368,592893
"4657",900641,557710
"4658",556720,850475
"4659",613862,806518
"4660",570340,643346
"4661",945553,364941
"4662",911071,997953
"4663",750727,103842
"4664",363718,306893
"4665",183265,740546
"4666",941905,180523
"4667",477210,688772
"4668",197069,880175
"4669",594855,524027
"4670",396429,634200
"4671",601623,919520
"4672",105155,240037
"4673",751626,440620
"4674",140932,256284
"4675",534654,112130
"4676",541650,724101
"4677",512589,810969
"4678",415227,607738
"4679",621277,587053
"4680",983478,629605
"4681",196139,396574
"4682",940805,136397
"4683",905056,299658
"4684",956503,216286
"4685",240115,717032
"4686",319808,759018
"4687",529902,649605
"4688",533883,306494
"4689",731534,122610
"4690",467840,647456
"4691",370077,803016
"4692",643485,770399
"4693",508252,445589
"4694",957455,359614
"4695",976675,115160
"4696",519178,843656
"4697",263628,314517
"4698",566793,170126
"4699",419479,784379
"4700",853598,538790
"4701",739467,113395
"4702",859528,583266
"4703",519589,888777
"4704",509160,144919
"4705",850506,645777
"4706",736971,910177
"4707",414826,455018
"4708",620068,648774
"4709",449287,256881
"4710",302108,930163
"4711",448395,673718
"4712",555727,861864
"4713",307443,472496
"4714",306367,641816
"4715",892605,310630
"4716",179968,749215
"4717",299684,483389
"4718",799516,778200
"4719",879115,738610
"4720",126172,371776
"4721",514215,496279
"4722",892325,807743
"4723",692223,120036
"4724",717589,126333
"4725",549684,523793
"4726",867167,692718
"4727",918269,951156
"4728",435511,137640
"4729",705026,332205
"4730",633188,897487
"4731",309949,952963
"4732",893760,493629
"4733",757608,665225
"4734",737620,515902
"4735",453197,782361
"4736",772981,473021
"4737",375132,568282
"4738",884543,961048
"4739",579699,241258
"4740",538997,796942
"4741",196335,619411
"4742",214451,550027
"4743",910555,478609
"4744",977063,542317
"4745",234640,381720
"4746",126350,208343
"4747",539331,372028
"4748",121110,707589
"4749",344600,883565
"4750",960685,980903
"4751",451642,712035
"4752",197853,708625
"4753",597920,903162
"4754",518802,285996
"4755",487117,352672
"4756",884120,199448
"4757",954043,712446
"4758",879904,308605
"4759",440153,667205
"4760",927511,463515
"4761",932552,439377
"4762",702347,534848
"4763",168516,208624
"4764",907282,114475
"4765",655550,308824
"4766",731691,762268
"4767",721658,114237
"4768",284990,437133
"4769",191536,789074
"4770",914074,781347
"4771",104290,161082
"4772",435580,142273
"4773",792145,959991
"4774",666698,415997
"4775",400450,879041
"4776",177135,557129
"4777",525325,143124
"4778",667603,345789
"4779",175863,379433
"4780",426965,529511
"4781",529613,975998
"4782",977945,704170
"4783",132014,232401
"4784",486555,689183
"4785",920607,862257
"4786",365990,877011
"4787",386124,582069
"4788",766258,416870
"4789",767619,622304
"4790",443728,228931
"4791",180266,986166
"4792",421765,426254
"4793",987578,501907
"4794",223486,160916
"4795",184343,471902
"4796",920015,353823
"4797",401416,144427
"4798",893835,945112
"4799",155254,602801
"4800",225698,835508
"4801",266845,400762
"4802",962377,275951
"4803",856836,540847
"4804",856659,710341
"4805",824640,386443
"4806",412402,824486
"4807",896373,786733
"4808",159279,129641
"4809",114254,495219
"4810",611224,191943
"4811",257644,780078
"4812",816343,309146
"4813",159510,781758
"4814",602433,157033
"4815",692440,756593
"4816",757047,455367
"4817",981506,968967
"4818",802058,331476
"4819",812964,118553
"4820",790189,844512
"4821",457271,769467
"4822",479923,708096
"4823",289542,832506
"4824",913570,526112
"4825",849476,625930
"4826",840275,477946
"4827",315930,746301
"4828",212814,865597
"4829",424543,744641
"4830",882296,208400
"4831",486904,514885
"4832",457433,880013
"4833",267087,284740
"4834",238234,964336
"4835",327708,887066
"4836",950363,171299
"4837",945388,172889
"4838",567286,530557
"4839",786171,149932
"4840",876309,876146
"4841",972167,552695
"4842",374483,779952
"4843",266907,390205
"4844",971649,319074
"4845",764795,191155
"4846",514872,799869
"4847",474158,650738
"4848",749062,333391
"4849",429641,433010
"4850",894968,578040
"4851",282092,383781
"4852",927926,769430
"4853",110055,529988
"4854",670923,814834
"4855",366753,908239
"4856",405257,153681
"4857",392198,242006
"4858",135190,800946
"4859",862462,683613
"4860",751059,936872
"4861",893162,313554
"4862",568686,364361
"4863",786267,780616
"4864",208299,948818
"4865",524960,670812
"4866",650508,909727
"4867",643918,259626
"4868",516482,124476
"4869",747837,698165
"4870",861717,967399
"4871",403076,280090
"4872",303072,858763
"4873",994659,356637
"4874",897468,630373
"4875",661573,319660
"4876",147042,494248
"4877",347386,882309
"4878",983310,226491
"4879",918453,728625
"4880",306592,711633
"4881",371957,952102
"4882",363124,991639
"4883",917423,689913
"4884",410400,433620
"4885",943794,147589
"4886",812924,264636
"4887",853967,797009
"4888",116236,809094
"4889",840367,838482
"4890",324456,829158
"4891",668278,963874
"4892",414301,575776
"4893",419290,822972
"4894",308788,732592
"4895",778494,768583
"4896",904321,433286
"4897",825709,855416
"4898",473150,871544
"4899",782249,781153
"4900",867733,556427
"4901",316295,249133
"4902",714451,420328
"4903",269347,803395
"4904",312274,114175
"4905",335130,840254
"4906",399551,313751
"4907",716051,354519
"4908",255192,119726
"4909",845055,738307
"4910",317603,727239
"4911",220000,833659
"4912",105880,994051
"4913",500305,664770
"4914",393029,794975
"4915",373465,586697
"4916",777352,463769
"4917",880677,319232
"4918",330309,193071
"4919",195265,733022
"4920",972574,817134
"4921",157354,478469
"4922",903354,987301
"4923",881435,278204
"4924",350586,576505
"4925",328417,648923
"4926",358362,452559
"4927",125413,432942
"4928",488396,978647
"4929",139558,595017
"4930",767478,524520
"4931",454563,287446
"4932",688002,723556
"4933",569666,615719
"4934",796022,715767
"4935",734276,554775
"4936",801986,158715
"4937",838554,610942
"4938",150896,987834
"4939",673099,859625
"4940",740959,343494
"4941",442374,646727
"4942",800854,519067
"4943",402995,743996
"4944",676794,250238
"4945",160938,790278
"4946",743754,665602
"4947",141269,634023
"4948",732228,135816
"4949",931055,334579
"4950",277881,122496
"4951",571587,918444
"4952",434636,162410
"4953",382957,853329
"4954",181123,351115
"4955",144894,404673
"4956",961804,291378
"4957",360987,492320
"4958",804723,508390
"4959",874448,926454
"4960",645181,233752
"4961",528749,409359
"4962",477973,453512
"4963",780320,964024
"4964",293464,333294
"4965",398447,571736
"4966",377268,288706
"4967",198524,507679
"4968",844921,190948
"4969",674177,257585
"4970",375860,627366
"4971",708730,537401
"4972",195877,417817
"4973",909463,541405
"4974",187682,722161
"4975",428153,379421
"4976",417682,143917
"4977",593888,785447
"4978",441796,898687
"4979",332748,653770
"4980",115902,658312
"4981",130919,979869
"4982",130145,297359
"4983",734302,897923
"4984",738267,653907
"4985",515715,775099
"4986",942361,906403
"4987",124972,702300
"4988",265161,818766
"4989",676448,509166
"4990",812730,744538
"4991",688872,963829
"4992",334015,694522
"4993",427988,588633
"4994",204792,530747
"4995",534257,736324
"4996",662322,265437
"4997",672793,846087
"4998",544994,273720
"4999",445260,981084
"5000",526567,261176
"5001",173906,234624
"5002",419757,630910
"5003",684287,886922
"5004",106539,622635
"5005",554038,398486
"5006",108000,242367
"5007",322047,104836
"5008",975492,755134
"5009",546169,101911
"5010",918642,161875
"5011",638291,597679
"5012",425433,129599
"5013",846985,490913
"5014",822067,458724
"5015",111799,717848
"5016",814774,109960
"5017",211748,927169
"5018",684944,514584
"5019",932907,876820
"5020",573142,111182
"5021",248790,372577
"5022",317435,158625
"5023",848286,144449
"5024",592856,148833
"5025",821707,256148
"5026",903618,531598
"5027",716521,538976
"5028",715553,581391
"5029",545287,998284
"5030",987678,341452
"5031",920884,259873
"5032",922040,453221
"5033",963514,396479
"5034",536712,164063
"5035",915937,494750
"5036",846510,147069
"5037",880940,173774
"5038",264039,319301
"5039",229780,205123
"5040",376692,338570
"5041",187211,215440
"5042",331288,730957
"5043",651505,392169
"5044",505386,428533
"5045",831681,799706
"5046",720902,286361
"5047",152760,241547
"5048",562595,584475
"5049",831669,838980
"5050",449180,969750
"5051",226694,937537
"5052",283158,943601
"5053",560806,628815
"5054",912576,149336
"5055",745544,847121
"5056",505731,812979
"5057",308104,645493
"5058",906296,622781
"5059",978558,567245
"5060",161982,167100
"5061",283508,437944
"5062",866934,193568
"5063",280547,173870
"5064",457760,503482
"5065",472449,361842
"5066",397460,740583
"5067",924643,815393
"5068",555620,293410
"5069",511501,388301
"5070",780118,253174
"5071",885623,380318
"5072",427959,196097
"5073",545840,951059
"5074",596733,906887
"5075",303504,725475
"5076",299397,643717
"5077",707629,755665
"5078",166036,413182
"5079",373812,154873
"5080",631806,517380
"5081",169509,329468
"5082",540537,364235
"5083",289833,623389
"5084",184910,886216
"5085",556877,228017
"5086",482782,419564
"5087",767672,932891
"5088",251733,552202
"5089",563055,692858
"5090",589180,341613
"5091",789679,480277
"5092",199403,533911
"5093",670323,544183
"5094",345446,776605
"5095",344799,846504
"5096",242994,608494
"5097",403190,922326
"5098",821684,154127
"5099",179534,109988
"5100",415037,232018
"5101",144531,201525
"5102",423480,750396
"5103",924728,213938
"5104",961275,617329
"5105",840671,208508
"5106",996512,597458
"5107",857560,881699
"5108",328390,673120
"5109",768877,596231
"5110",365492,355252
"5111",116228,479905
"5112",349482,945535
"5113",402402,812361
"5114",872015,877305
"5115",842701,560167
"5116",974252,778351
"5117",476607,179238
"5118",865005,125391
"5119",747587,425473
"5120",548933,240455
"5121",609711,291274
"5122",601519,477382
"5123",445500,819986
"5124",885650,261471
"5125",992276,162449
"5126",764348,552280
"5127",692269,218022
"5128",881562,887793
"5129",495190,165946
"5130",309888,259534
"5131",368826,939612
"5132",781922,305905
"5133",610002,228950
"5134",696337,339160
"5135",149648,167853
"5136",599976,444527
"5137",872421,191342
"5138",198191,585070
"5139",219665,796827
"5140",361316,708675
"5141",931571,384740
"5142",979607,903553
"5143",888348,192402
"5144",577780,475690
"5145",491245,742267
"5146",320551,727468
"5147",920470,965254
"5148",618454,816276
"5149",884889,226833
"5150",671958,249475
"5151",518061,285837
"5152",537450,686446
"5153",623702,180114
"5154",555777,746517
"5155",283007,947691
"5156",503664,288038
"5157",448607,376452
"5158",973065,146906
"5159",718911,266842
"5160",406227,427656
"5161",125347,987213
"5162",199735,596039
"5163",507143,390692
"5164",319298,696734
"5165",846551,974140
"5166",683287,553676
"5167",783366,445808
"5168",261530,923155
"5169",323480,938463
"5170",341090,147225
"5171",778350,782176
"5172",944800,702928
"5173",632089,805484
"5174",454113,473404
"5175",211491,805372
"5176",707200,801480
"5177",342499,429175
"5178",767927,157611
"5179",907158,918677
"5180",505972,454659
"5181",758112,208923
"5182",661374,365342
"5183",215042,859530
"5184",312982,686994
"5185",298615,154972
"5186",971947,529754
"5187",974147,177208
"5188",804270,597278
"5189",158043,550864
"5190",883691,335847
"5191",687357,482439
"5192",778933,439997
"5193",918192,730447
"5194",261409,664534
"5195",593606,303927
"5196",935832,486694
"5197",437391,845593
"5198",426590,513911
"5199",334558,330406
"5200",919980,551098
"5201",594179,765708
"5202",605256,567884
"5203",163564,213864
"5204",216040,172051
"5205",237556,450107
"5206",216229,508591
"5207",693093,536898
"5208",557117,502144
"5209",349014,394194
"5210",398208,152627
"5211",938733,796353
"5212",883046,476455
"5213",679884,837775
"5214",478590,438014
"5215",320597,938080
"5216",998321,906135
"5217",964083,407531
"5218",713298,729742
"5219",671319,647386
"5220",361193,834206
"5221",457710,213438
"5222",546190,210609
"5223",636885,474101
"5224",555073,634493
"5225",555855,474854
"5226",363445,171673
"5227",272133,986492
"5228",964545,721379
"5229",677004,334278
"5230",857118,291037
"5231",136534,464545
"5232",409456,132289
"5233",542714,428884
"5234",659813,160093
"5235",814547,958887
"5236",395231,653474
"5237",342277,472828
"5238",974412,838708
"5239",706279,823577
"5240",261510,938505
"5241",874344,948820
"5242",747336,292544
"5243",874347,986038
"5244",688412,767682
"5245",553443,552800
"5246",458222,330362
"5247",862285,969513
"5248",791091,610975
"5249",687972,989151
"5250",630982,558521
"5251",163651,989781
"5252",729792,451535
"5253",322798,981344
"5254",961196,304815
"5255",454358,583628
"5256",568854,233573
"5257",453468,391219
"5258",708064,478096
"5259",343185,348990
"5260",614527,423639
"5261",918353,539708
"5262",199007,772844
"5263",588826,865089
"5264",571323,916178
"5265",418253,727831
"5266",409580,259292
"5267",409853,565024
"5268",663576,424464
"5269",534017,182264
"5270",915275,591175
"5271",785861,305515
"5272",332174,406424
"5273",946399,882278
"5274",174071,444274
"5275",714595,636629
"5276",334330,654569
"5277",243447,197103
"5278",212260,527026
"5279",256975,765400
"5280",741262,314374
"5281",995357,668343
"5282",988492,185737
"5283",649489,107655
"5284",137602,327088
"5285",205512,684756
"5286",556912,311034
"5287",300238,125451
"5288",803839,659152
"5289",330501,419511
"5290",827898,991687
"5291",215564,911028
"5292",104942,432305
"5293",218168,850299
"5294",297319,163455
"5295",594105,381667
"5296",735445,418244
"5297",609987,979497
"5298",773405,955238
"5299",679897,817081
"5300",687033,905312
"5301",935721,611907
"5302",374326,979027
"5303",517150,575476
"5304",491098,229749
"5305",770713,982792
"5306",528221,109560
"5307",875921,452693
"5308",921378,683709
"5309",151629,609820
"5310",512255,586191
"5311",498380,473297
"5312",469600,523519
"5313",989122,109403
"5314",688014,548907
"5315",382393,380207
"5316",988119,372801
"5317",872109,777798
"5318",849626,282359
"5319",302234,776716
"5320",529331,295895
"5321",503526,607650
"5322",893761,658160
"5323",331807,296968
"5324",433653,796534
"5325",634658,229854
"5326",115348,324894
"5327",363743,755342
"5328",535312,425133
"5329",372294,740311
"5330",440100,508205
"5331",542135,627805
"5332",542455,955956
"5333",229408,871549
"5334",722551,573784
"5335",283725,617978
"5336",144037,943086
"5337",673061,107656
"5338",182661,996336
"5339",388735,973418
"5340",694990,895393
"5341",253792,498903
"5342",521689,594741
"5343",143640,485040
"5344",974193,324096
"5345",874493,426389
"5346",453014,273204
"5347",357310,660153
"5348",348770,505377
"5349",532478,437366
"5350",729564,352296
"5351",245688,107231
"5352",398370,709885
"5353",422168,815974
"5354",333444,434562
"5355",395899,759675
"5356",761527,815283
"5357",103324,721976
"5358",956922,592928
"5359",638555,124615
"5360",371304,760070
"5361",844551,600787
"5362",691687,969913
"5363",202733,306499
"5364",890789,467680
"5365",804775,496640
"5366",783167,592260
"5367",834627,403957
"5368",325522,893361
"5369",665519,111223
"5370",300289,903024
"5371",468765,618503
"5372",744144,249949
"5373",650186,987774
"5374",394273,156862
"5375",964135,440410
"5376",183571,772014
"5377",312491,351534
"5378",510063,979051
"5379",730826,751231
"5380",434535,426054
"5381",834478,212917
"5382",414166,238870
"5383",956172,269888
"5384",708971,734624
"5385",295063,934774
"5386",741388,188643
"5387",378137,116215
"5388",844873,564394
"5389",615929,848052
"5390",821163,841963
"5391",687224,152651
"5392",625768,604471
"5393",593082,362179
"5394",858102,958964
"5395",708821,541611
"5396",579341,506542
"5397",942892,763914
"5398",962944,521971
"5399",131587,125592
"5400",570543,361125
"5401",430081,859086
"5402",263861,883493
"5403",544151,173649
"5404",726888,612333
"5405",203922,216671
"5406",818615,271217
"5407",219333,973044
"5408",303739,501805
"5409",187047,677707
"5410",408923,210412
"5411",134041,333081
"5412",960107,640264
"5413",731602,417607
"5414",849063,736426
"5415",162545,568573
"5416",539550,720685
"5417",232980,612066
"5418",999869,692572
"5419",216738,950297
"5420",979411,924637
"5421",588873,700191
"5422",663367,567155
"5423",750039,493376
"5424",400010,867738
"5425",614919,930451
"5426",950039,217707
"5427",893655,404644
"5428",973972,507983
"5429",817985,759558
"5430",778320,293306
"5431",551184,120180
"5432",344269,120541
"5433",624355,396610
"5434",590117,686840
"5435",419169,130419
"5436",948888,830504
"5437",337640,719433
"5438",804901,326335
"5439",467878,742933
"5440",647406,239084
